"a","b","d_m"
115,900,90.23981615235131
130,900,88.97019393811944
145,900,87.71975219170658
160,900,86.48859079275312
175,900,85.27681796094122
190,900,84.0845500517113
205,900,82.91191134164737
220,900,81.75903380484094
235,900,80.62605688157153
250,900,79.51312724065647
265,900,78.42039853682061
280,900,77.34803116442022
295,900,76.2961920088279
310,900,75.26505419674389
325,900,74.25479684664971
340,900,73.2656048205621
355,900,72.29766847817956
370,900,71.35118343444499
385,900,70.42635032147408
400,900,69.52337455572429
415,900,68.6424661112041
430,900,67.78383929944707
445,900,66.94771255690293
460,900,66.13430824032726
475,900,65.34385243068583
490,900,64.57657474602668
505,900,63.832708163715886
520,900,63.11248885238063
535,900,62.41615601385527
550,900,61.74395173538485
565,900,61.096120852302306
580,900,60.47291082136485
595,900,59.874571604906336
610,900,59.30135556594029
625,900,58.75351737432851
640,900,58.23131392411481
655,900,57.735004262110486
670,900,57.26484952780792
685,900,56.82111290469038
700,900,56.40405958299906
715,900,56.01395673401253
730,900,55.65107349588745
745,900,55.31568097110438
760,900,55.00805223555512
775,900,54.728462359301204
790,900,54.477188439023635
805,900,54.254509642173666
820,900,54.060707262820856
835,900,53.896064789180464
850,900,53.76086798278328
865,900,53.655404969231256
880,900,53.57996634045889
895,900,53.53484526839384
910,900,53.52033762988169
925,900,53.5367421427078
940,900,53.58436051251491
955,900,53.66349759037856
970,900,53.77446154076291
985,900,53.91756401953939
1000,900,54.09312036170722
1015,900,54.30137839651454
1030,900,54.54227913350472
1045,900,54.8156784696468
1060,900,55.12141689982147
1075,900,55.459319375984975
1090,900,55.82919516178279
1105,900,56.23083768237779
1120,900,56.66402436924999
1135,900,57.12851649971368
1150,900,57.62405903088471
1165,900,58.150380427814476
1180,900,58.70719248549129
1195,900,59.29419014439181
1210,900,59.9110512992483
1225,900,60.557436600681164
1240,900,61.23298924933084
1255,900,61.937334782110206
1270,900,62.670080850187865
1285,900,63.43081698830524
1300,900,64.21911437502547
1315,900,65.0345255835125
1330,900,65.87658432244142
1345,900,66.74480516664877
1360,900,67.63868327714476
1375,900,68.55769411012405
1390,900,69.50129311463435
1405,900,70.46891541858632
1420,900,71.45997550281805
1435,900,72.47386686296026
1450,900,73.50996165888589
1465,900,74.56761035156677
1480,900,75.64614132720375
1495,900,76.74486050854128
1510,900,77.86309095645485
1525,900,79.00057672673739
1540,900,80.15733463769568
1555,900,81.33338567035018
1570,900,82.52874718106727
1585,900,83.74343306613002
1600,900,84.97745392740434
1615,900,86.23081723832307
1630,900,87.50352750945609
1645,900,88.79558645298415
1660,900,90.10699314544323
1675,900,91.4377441881598
1690,900,92.78783386484918
1705,900,94.15725429590191
1720,900,95.54599558893709
1735,900,96.95404598525175
1750,900,98.38139200184783
1765,900,99.82801856876654
1780,900,101.29390916150746
1795,900,102.77904592835516
-500,915,156.85010497211175
-485,915,154.85610949993355
-470,915,152.8799662836422
-455,915,150.92168923679404
-440,915,148.98129250162398
-425,915,147.05879044635606
-410,915,145.15419766189112
-395,915,143.26752895782872
-380,915,141.39879935777995
-365,915,139.54802409392508
-350,915,137.71521860076984
-335,915,135.90039850805314
-320,915,134.10357963275663
-305,915,132.32477797016764
-290,915,130.56400968394493
-275,915,128.82129109513653
-260,915,127.09663867009907
-245,915,125.3900690072676
-230,915,123.70159882272455
-215,915,122.03124493451803
-200,915,120.37902424567915
-185,915,118.7449537258896
-170,915,117.1290503917517
-155,915,115.53133128561451
-140,915,113.9518134529119
-125,915,112.39051391796954
-110,915,110.84744965824125
-95,915,109.32263757693732
-80,915,107.81609447401027
-65,915,106.32783701546711
-50,915,104.85788170098101
-35,915,103.40624482977861
-20,915,101.97294246478371
-5,915,100.55799039500336
10,915,99.16140415967368
25,915,97.78320175112839
40,915,96.42340928397705
55,915,95.08206215175524
70,915,93.75920495940053
85,915,92.45489142609883
100,915,91.16918427167798
115,915,89.90215508715605
130,915,88.65388419017724
145,915,87.42446046618612
160,915,86.21398119629242
175,915,85.02255187287037
190,915,83.85028600401115
205,915,82.69730490800846
220,915,81.56373749910202
235,915,80.44972006573519
250,915,79.35539604259803
265,915,78.28091577772953
280,915,77.22643629594133
295,915,76.1921210598018
310,915,75.17813972938646
325,915,74.18466792195588
340,915,73.21188697267283
355,915,72.25998369741119
370,915,71.3291501586477
385,915,70.41958343536106
400,915,69.53148539779416
415,915,68.66506248786646
430,915,67.8205255059546
445,915,66.9980894046904
460,915,66.19797309036109
475,915,65.42039923243273
490,915,64.66559408165924
505,915,63.9337872971831
520,915,63.225211782983905
535,915,62.5401035339833
550,915,61.87870149207324
565,915,61.24124741229728
580,915,60.62798573938073
595,915,60.03916349477773
610,915,59.47503017437742
625,915,58.935837656990564
640,915,58.42184012372007
655,915,57.93329398830289
670,915,57.4704578384986
685,915,57.033592388588346
700,915,56.62296044303846
715,915,56.23882687137415
730,915,55.88145859430068
745,915,55.55112458110096
760,915,55.24809585833013
775,915,54.972645529818294
790,915,54.72504880798194
805,915,54.505583056433
820,915,54.31452784386033
835,915,54.152165009143474
850,915,54.0187787376399
865,915,53.91465564856788
880,915,53.84008489338382
895,915,53.79535826502871
910,915,53.78077031789061
925,915,53.796618498300965
940,915,53.84320328535041
955,915,53.92082834177602
970,915,54.02980067463618
985,915,54.17043080545193
1000,915,54.343032949454916
1015,915,54.54785434859223
1030,915,54.784837680479924
1045,915,55.05384106599749
1060,915,55.354707256550135
1075,915,55.68726349428536
1090,915,56.05132136789351
1105,915,56.44667666373138
1120,915,56.87310921200473
1135,915,57.330382727739476
1150,915,57.81824464626267
1165,915,58.336425952904364
1180,915,58.884641006619326
1195,915,59.46258735721574
1210,915,60.06994555586557
1225,915,60.70637895855974
1240,915,61.37153352216025
1255,915,62.06503759269274
1270,915,62.78650168551584
1285,915,63.535518256999175
1300,915,64.31166146734044
1315,915,65.11448693415355
1330,915,65.94353147646481
1345,915,66.79831284876326
1360,915,67.67832946476311
1375,915,68.5830601105534
1390,915,69.51196364682929
1405,915,70.46447869992407
1420,915,71.44002334138783
1435,915,72.43799475588948
1450,915,73.45776889725366
1465,915,74.49870013247913
1480,915,75.5601208736258
1495,915,76.64134119749752
1510,915,77.74168828005708
1525,915,78.86090850192095
1540,915,79.99901992493069
1555,915,81.15604488042413
1570,915,82.33200220453472
1585,915,83.52690739038141
1600,915,84.74077274162153
1615,915,85.97360752663943
1630,915,87.2254181326844
1645,915,88.49620821931434
1660,915,89.78597887054802
1675,915,91.09472874517361
1690,915,92.42245422471053
1705,915,93.76914955856793
1720,915,95.13480700599177
1735,915,96.51941697443947
1750,915,97.92296815406709
1765,915,99.34544764805965
1780,915,100.78684109857821
1795,915,102.24713280813904
-500,930,155.4325619352297
-485,930,153.47140088016386
-470,930,151.52780821435465
-455,930,149.60179744378888
-440,930,147.69338228590033
-425,930,145.80257666638423
-410,930,143.92939471539364
-395,930,142.07385076307855
-380,930,140.23595933442493
-365,930,138.41573514335158
-350,930,136.61319308602063
-335,930,134.82834823331763
-320,930,133.0612158224545
-305,930,131.3118112476501
-290,930,129.58015004984156
-275,930,127.86624790537863
-260,930,126.17012061365453
-245,930,124.49178408362583
-230,930,122.83125431917425
-215,930,121.18854740326405
-200,930,119.56367948084937
-185,930,117.95666674048664
-170,930,116.36752539460846
-155,930,114.79627165841707
-140,930,113.24292172735728
-125,930,111.7074917531303
-110,930,110.18999781821334
-95,930,108.69045590885135
-80,930,107.20888188649076
-65,930,105.74529145762874
-50,930,104.29970014205408
-35,930,102.87212323946014
-20,930,101.46257579441492
-5,930,100.0710725596761
10,930,98.69762802034937
25,930,97.34225905365817
40,930,96.00499050742414
55,930,94.68585633929375
70,930,93.38489955210206
85,930,92.10217210063908
100,930,90.83773478275815
115,930,89.59165711539084
130,930,88.36401719615122
145,930,87.15490155131948
160,930,85.96440497109319
175,930,84.79263033307818
190,930,83.63968841506401
205,930,82.50569769818682
220,930,81.39078416162704
235,930,80.29508107002115
250,930,79.21872875478364
265,930,78.16187439054026
280,930,77.12467176786691
295,930,76.10728106350956
310,930,75.10986860923236
325,930,74.1326066604041
340,930,73.17567316538782
355,930,72.2392515367477
370,930,71.32353042523077
385,930,70.4287034974217
400,930,69.55496921790593
415,930,68.70253063671367
430,930,67.87159518275246
445,930,67.06237446387377
460,930,66.2750840741566
475,930,65.5099434089327
490,930,64.76717548802047
505,930,64.04700678758206
520,930,63.34966708096875
535,930,62.675389288873184
550,930,62.024409339066665
565,930,61.39696603596066
580,930,60.7933009401991
595,930,60.21365825845764
610,930,59.65828474359959
625,930,59.127429605315605
640,930,58.62134443135401
655,930,58.140283119430876
670,930,57.68450181989451
685,930,57.2542588892047
700,930,56.84981485427607
715,930,56.47143238772298
730,930,56.11937629403398
745,930,55.79391350669273
760,930,55.49531309625254
775,930,55.22384628936072
790,930,54.97978649871669
805,930,54.76340936393552
820,930,54.57499280327398
835,930,54.41481707615998
850,930,54.28316485644917
865,930,54.18032131631232
880,930,54.10657422063582
895,930,54.06221403179386
910,930,54.04753402462517
925,930,54.062830411419846
940,930,54.108402476691786
955,930,54.184552721481545
970,930,54.29158701690132
985,930,54.429814766599755
1000,930,54.59954907778909
1015,930,54.8010366093584
1030,930,55.0342216946542
1045,930,55.29896466057259
1060,930,55.59511049446452
1075,930,55.92248870504822
1090,930,56.28091317907088
1105,930,56.670182033436014
1120,930,57.09007746251282
1135,930,57.540365580343185
1150,930,58.02079625745642
1165,930,58.53110295199744
1180,930,59.07100253486523
1195,930,59.64019510855238
1210,930,60.23836381936721
1225,930,60.86517466271296
1240,930,61.520276281092016
1255,930,62.2032997544971
1270,930,62.9138583828481
1285,930,63.651547460131546
1300,930,64.41594403990048
1315,930,65.20660669179594
1330,930,66.0230752487584
1345,930,66.86487054460613
1360,930,67.73149414167155
1375,930,68.62242804820156
1390,930,69.53713442524882
1405,930,70.47505528280188
1420,930,71.43561216492922
1435,930,72.41820582374046
1450,930,73.42221588199897
1465,930,74.44700048425403
1480,930,75.4918959363971
1495,930,76.55621633358265
1510,930,77.63929282675045
1525,930,78.74087397098604
1540,930,79.86097891295479
1555,930,80.99963117164873
1570,930,82.15685089736907
1585,930,83.33265501240598
1600,930,84.52705735330686
1615,930,85.74006881405295
1630,930,86.97169748949963
1645,930,88.22194881847531
1660,930,89.49082572597389
1675,930,90.77832876391716
1690,930,92.08445625000704
1705,930,93.40920440423005
1720,930,94.7525674826198
1735,930,96.11453790792643
1750,930,97.49510639688403
1765,930,98.89426208380816
1780,930,100.31199264029553
1795,930,101.74828439083676
-500,945,154.07685106407862
-485,945,152.1474712991841
-470,945,150.2353846583243
-455,945,148.3406042437501
-440,945,146.4631433525677
-425,945,144.60301547309916
-410,945,142.76023428063164
-395,945,140.93481363251774
-380,945,139.12676756258753
-365,945,137.3361102748317
-350,945,135.56285613631493
-335,945,133.80701966927708
-320,945,132.0686155423802
-305,945,130.3476585610575
-290,945,128.64416365692097
-275,945,126.95814587618429
-260,945,125.28962036705647
-245,945,123.63860236606345
-230,945,122.00510718325343
-215,945,120.38915018624408
-200,945,118.79074678306945
-185,945,117.20991240378518
-170,945,115.64666248079358
-155,945,114.10101242784927
-140,945,112.57297761771017
-125,945,111.06257335839905
-110,945,109.56981486804429
-95,945,108.09471724827013
-80,945,106.63729545611054
-65,945,105.19756427442321
-50,945,103.77553828078429
-35,945,102.3712318148472
-20,945,100.9846589441541
-5,945,99.61583342839137
10,945,98.26476874359797
25,945,96.93148070024122
40,945,95.6159929339051
55,945,94.31833802765217
70,945,93.03855745016511
85,945,91.77670146626723
100,945,90.53282903253296
115,945,89.30700767851482
130,945,88.09931337422219
145,945,86.90983038458852
160,945,85.73865111175462
175,945,84.58587592607563
190,945,83.45161298682744
205,945,82.33597805364528
220,945,81.23909428976992
235,945,80.16109205820885
250,945,79.10210871193843
265,945,78.0622883792808
280,945,77.04178174558471
295,945,76.04074583232575
310,945,75.05934377471759
325,945,74.09774459889367
340,945,73.15612299968001
355,945,72.23465911993395
370,945,71.33353833237342
385,945,70.45295102476759
400,945,69.59309238930256
415,945,68.75416221687794
430,945,67.93636469703057
445,945,67.13990822412322
460,945,66.36500521037863
475,945,65.61187190628273
490,945,64.88072822882746
505,945,64.17179759801267
520,945,63.48530678197874
535,945,62.82148575109646
550,945,62.18056754130076
565,945,61.56278812691591
580,945,60.96838630318708
595,945,60.39760357870169
610,945,59.85068407785703
625,945,59.32787445350593
640,945,58.82942380989088
655,945,58.355583635957906
670,945,57.90660774912391
685,945,57.48275224955654
700,945,57.08427548501126
715,945,56.711438026257596
730,945,56.36450265311431
745,945,56.043734351101286
760,945,55.749400318704126
775,945,55.48176998523509
790,945,55.24111503926122
805,945,55.027709467556775
820,945,54.84182960452221
835,945,54.6837541919957
850,945,54.55376444936581
865,945,54.45214415387465
880,945,54.37917973097962
895,945,54.33516035462026
910,945,54.32037805721118
925,945,54.33512784915771
940,945,54.37970784766197
955,945,54.454419414559446
970,945,54.55956730289523
985,945,54.69545981191836
1000,945,54.86240895013996
1015,945,55.06066079563995
1030,945,55.29016132312761
1045,945,55.55077304599917
1060,945,55.84234316592131
1075,945,56.164703434116
1090,945,56.51767000858623
1105,945,56.90104330697798
1120,945,57.31460785477867
1135,945,57.758132128553264
1150,945,58.231368393919446
1165,945,58.734052537961006
1180,945,59.26590389577518
1195,945,59.82662507084635
1210,945,60.41590174893346
1225,945,61.03340250515544
1240,945,61.67877860395499
1255,945,62.35166379161899
1270,945,63.051674081033156
1285,945,63.77840752834906
1300,945,64.53144400124488
1315,945,65.31034493846666
1330,945,66.11465310034409
1345,945,66.943892309986
1360,945,67.79756718487336
1375,945,68.67516285858433
1390,945,69.57614469240366
1405,945,70.49995797659204
1420,945,71.44602762111352
1435,945,72.41375783564698
1450,945,73.40253179873665
1465,945,74.4117113159671
1480,945,75.44063646708177
1495,945,76.48862524199805
1510,945,77.55501263876866
1525,945,78.63954924957706
1540,945,79.7422551606196
1555,945,80.8631549292383
1570,945,82.00226986752298
1585,945,83.15961817229045
1600,945,84.33521505684045
1615,945,85.52907288385188
1630,945,86.74120129881486
1645,945,87.97160736342902
1660,945,89.22029568843418
1675,945,90.4872685653774
1690,945,91.77252609685844
1705,945,93.07606632483495
1720,945,94.3978853566077
1735,945,95.73797748814549
1750,945,97.09633532444721
1765,945,98.47294989667688
1780,945,99.86781077584399
1795,945,101.28090618283636
-500,960,152.7800501905694
-485,960,150.88144773772805
-470,960,148.99987134860513
-455,960,147.13533372596353
-440,960,145.28784775146252
-425,960,143.45742648160356
-410,960,141.64408314307371
-395,960,139.8478311274498
-380,960,138.0686839852267
-365,960,136.3066554191311
-350,960,134.5617592766832
-335,960,132.8340095419655
-320,960,131.12342032655997
-305,960,129.4300058596128
-290,960,127.75378047698648
-275,960,126.09475860945798
-260,960,124.45295476992362
-245,960,122.82838353956906
-230,960,121.22105955296563
-215,960,119.63099748205317
-200,960,118.05821201897142
-185,960,116.50271785770259
-170,960,114.96452967448937
-155,960,113.44366210699383
-140,960,111.94012973216498
-125,960,110.4539470427842
-110,960,108.9851284226607
-95,960,107.5336881204513
-80,960,106.09964022208149
-65,960,104.68299862174867
-50,960,103.28377699149026
-35,960,101.90198874930502
-20,960,100.53764702581745
-5,960,99.19076462948074
10,960,97.86135407086846
25,960,96.54943014039164
40,960,95.25501531396164
55,960,93.97814085901845
70,960,92.71884677534455
85,960,91.47718170918178
100,960,90.25320285314366
115,960,89.04697583241317
130,960,87.8585745778198
145,960,86.68808118648188
160,960,85.53558577078782
175,960,84.401186296563
190,960,83.2849884113362
205,960,82.18710526367194
220,960,81.10765731457789
235,960,80.04677214202849
250,960,79.00458423966487
265,960,77.98123481074106
280,960,76.97687155838554
295,960,75.9916484732354
310,960,75.02572561948257
325,960,74.07926892034259
340,960,73.152449943923
355,960,72.24544569042835
370,960,71.35843838159285
385,960,70.49161525318407
400,960,69.64516835136861
415,960,68.81929433367735
430,960,68.01419427525352
445,960,67.23007348101231
460,960,66.46714130428639
475,960,65.72561097247942
490,960,65.00569942019814
505,960,64.30762713028548
520,960,63.63161798313046
535,960,62.977899114587466
550,960,62.34670078279762
565,960,61.738256244167005
580,960,61.15280163872297
595,960,60.59057588503872
610,960,60.051820584887615
625,960,59.536779937764045
640,960,59.04570066538417
655,960,58.5788319462598
670,960,58.1364253604195
685,960,57.7187348443346
700,960,57.326016656091774
715,960,56.958529350839854
730,960,56.616533766524284
745,960,56.30029301990955
760,960,56.0100725128768
775,960,55.746139948970104
790,960,55.508765360151564
805,960,55.29822114371064
820,960,55.11478210925779
835,960,54.95872553571653
850,960,54.830331238210206
865,960,54.729881644721075
880,960,54.65766188237929
895,960,54.61395987321764
910,960,54.59906643920541
925,960,54.61327541634974
940,960,54.65688377762831
955,960,54.73019176448947
970,960,54.83350302662893
985,960,54.96712476972313
1000,960,55.1313679107701
1015,960,55.32647794754307
1030,960,55.55240247995049
1045,960,55.80900618692345
1060,960,56.09613846186779
1075,960,56.413633274028804
1090,960,56.761309026009535
1105,960,57.138968407120636
1120,960,57.54639824224579
1135,960,57.98336933591245
1150,960,58.449636311260214
1165,960,58.944937443600494
1180,960,59.46899448826135
1195,960,60.02151250241084
1210,960,60.60217966055126
1225,960,61.21066706337609
1240,960,61.84662853968072
1255,960,62.509700441019085
1270,960,63.19950142879926
1285,960,63.91563225351493
1300,960,64.65767552581391
1315,960,65.42519547911188
1330,960,66.21773772346842
1345,960,67.03482899045352
1360,960,67.87597686874643
1375,960,68.7406695302243
1390,960,69.62837544631698
1405,960,70.5385430944246
1420,960,71.47060065421758
1435,960,72.4239556936642
1450,960,73.39799484465748
1465,960,74.39208346814242
1480,960,75.40556530867434
1495,960,76.43776213837148
1510,960,77.48801268570138
1525,960,78.55606945447633
1540,960,79.64195333748029
1555,960,80.7456897934192
1570,960,81.86730115600591
1585,960,83.0068067539912
1600,960,84.16422303312697
1615,960,85.33956367946607
1630,960,86.53283974343206
1645,960,87.74405976412318
1660,960,88.97322989334567
1675,960,90.22035401890787
1690,960,91.48543388673767
1705,960,92.76846922142452
1720,960,94.06945784482012
1735,960,95.3883957923686
1750,960,96.72527742687168
1765,960,98.08009554942923
1780,960,99.45284150732832
1795,960,100.84350529868779
-500,975,151.5394175569978
-485,975,149.67063458200363
-470,975,147.81861844358227
-455,975,145.98338144963455
-440,975,144.1649360716213
-425,975,142.36329494013316
-410,975,140.57847083986647
-395,975,138.8104767039714
-380,975,137.05932560773718
-365,975,135.3250307615787
-350,975,133.60760550328817
-335,975,131.907063289515
-320,975,130.22341768643693
-305,975,128.55668235958402
-290,975,126.90687106277912
-275,975,125.27399762615623
-260,975,123.65807594321946
-245,975,122.05911995690577
-230,975,120.47714364461466
-215,975,118.91216100216893
-200,975,117.36418602667192
-185,975,115.8332326982268
-170,975,114.31931496048603
-155,975,112.82244669999989
-140,975,111.34264172433505
-125,975,109.87991373893598
-110,975,108.43427632270472
-95,975,107.00574290227645
-80,975,105.5943267249719
-65,975,104.20004083040897
-50,975,102.82289802076174
-35,975,101.46291082965584
-20,975,100.12009148969435
-5,975,98.79445189861217
10,975,97.48600364367935
25,975,96.19476054033011
40,975,94.9207439554369
55,975,93.66398389750964
70,975,92.42451896008075
85,975,91.20239623926896
100,975,89.9976712378029
115,975,88.81040775596253
130,975,87.64067776999276
145,975,86.48856129863033
160,975,85.35414625846606
175,975,84.23752830893541
190,975,83.13881068779229
205,975,82.0581040379718
220,975,80.99552622679045
235,975,79.95120215846143
250,975,78.92526358092523
265,975,77.91784888800508
280,975,76.92910291789894
295,975,75.95917674901165
310,975,75.00822749411523
325,975,74.07641809380176
340,975,73.16391711016372
355,975,72.27089852160074
370,975,71.3975415196118
385,975,70.54403030838755
400,975,69.71055390797046
415,975,68.89730596170176
430,975,68.1044845486231
445,975,67.33229200145142
460,975,66.58093473069358
475,975,65.85062305541875
490,975,65.14157104115785
505,975,64.45399634535258
520,975,63.788120070732894
535,975,63.144166626958864
550,975,62.52236360082451
565,975,61.92294163528361
580,975,61.34613431752422
595,975,60.79217807628679
610,975,60.2613120885928
625,975,59.75377819602411
640,975,59.26982083066962
655,975,58.8096869508343
670,975,58.37362598658554
685,975,57.96188979519352
700,975,57.57473262650575
715,975,57.2124110982795
730,975,56.87518418148136
745,975,56.56331319554834
760,975,56.27706181359046
775,975,56.01669607750092
790,975,55.782484422924874
805,975,55.57469771402324
820,975,55.39360928795218
835,975,55.23949500896227
850,975,55.11263333200454
865,975,55.01330537571168
880,975,54.94179500460344
895,975,54.898388920344864
910,975,54.88337676186393
925,975,54.89705121411269
940,975,54.939708125232
955,975,55.01164663185517
970,975,55.11316929226026
985,975,55.244582227054536
1000,975,55.4061952670477
1015,975,55.598253328684756
1030,975,55.820705619321565
1045,975,56.07341896116899
1060,975,56.35624491594592
1075,975,56.66901964605936
1090,975,57.01156377216866
1105,975,57.38368222679572
1120,975,57.785164103651574
1135,975,58.21578250235825
1150,975,58.67529436825008
1165,975,59.16344032694314
1180,975,59.67994451336414
1195,975,60.22451439493322
1210,975,60.79684058859642
1225,975,61.39659667140571
1240,975,62.02343898434727
1255,975,62.677006429120645
1270,975,63.35692025757618
1285,975,64.06278385352233
1300,975,64.79418250662192
1315,975,65.55068317810284
1330,975,66.3318342580209
1345,975,67.13716531382158
1360,975,67.96618682996396
1375,975,68.81838993838367
1390,975,69.69324613959114
1405,975,70.59020701422057
1420,975,71.50870392486713
1435,975,72.44814770807358
1450,975,73.40792835635267
1465,975,74.38741469015903
1480,975,75.38595401975151
1495,975,76.40287179691693
1510,975,77.43751037401964
1525,975,78.48962405194531
1540,975,79.55923440849078
1555,975,80.64636767810165
1570,975,81.75104708723474
1585,975,82.8732929651404
1600,975,84.01312285670362
1615,975,85.1705516367868
1630,975,86.34559162554271
1645,975,87.53825270419365
1660,975,88.74854243080098
1675,975,89.97646615558018
1690,975,91.22202713534699
1705,975,92.48522664671273
1720,975,93.76606409767811
1735,975,95.06453713730801
1750,975,96.38064176320067
1765,975,97.71437242649738
1780,975,99.0657221342085
1795,975,100.43468254866256
-500,990,150.3523781473223
-485,990,148.5125001819604
-470,990,146.68913731031694
-455,990,144.88230145039813
-440,990,143.09200466904701
-425,990,141.31825917717262
-410,990,139.56107732439528
-395,990,137.82047159307615
-380,990,136.09645459169798
-365,990,134.3890390475631
-350,990,132.6982377987754
-335,990,131.02406378547118
-320,990,129.36653004026417
-305,990,127.7256496778707
-290,990,126.10143588387852
-275,990,124.49390190262584
-260,990,122.90306102415552
-245,990,121.32892657020994
-230,990,119.7715118792335
-215,990,118.23083029034984
-200,990,116.70689512628184
-185,990,115.19971967518379
-170,990,113.70931717135683
-155,990,112.23570077481966
-140,990,110.77888354970841
-125,990,109.33887844148258
-110,990,107.91569825291467
-95,990,106.50935561884468
-80,990,105.11986297968308
-65,990,103.74723255364836
-50,990,102.39147630772884
-35,990,101.05260592736177
-20,990,99.7306327848258
-5,990,98.42556790634724
10,990,97.13742199663979
25,990,95.86620793965506
40,990,94.61194604198225
55,990,93.37466510769819
70,990,92.15440238422676
85,990,90.95120348320683
100,990,89.76512228844686
115,990,88.59622085139492
130,990,87.44456927464152
145,990,86.31024558405569
160,990,85.19333559022918
175,990,84.09393273997136
190,990,83.0121379586558
205,990,81.94805948426848
220,990,80.90181269404844
235,990,79.87351992464124
250,990,78.8633102867078
265,990,77.87131947494228
280,990,76.89768957445676
295,990,75.94256886448466
310,990,75.00611162034276
325,990,74.08847791457161
340,990,73.18983341814805
355,990,72.31034920263266
370,990,71.45020154407823
385,990,70.60957172948625
400,990,69.78864586655524
415,990,68.98761469741964
430,990,68.20667341703242
445,990,67.44602149679628
460,990,66.70586251400245
475,990,65.98640398758835
490,990,65.28785722068028
505,990,64.61043715034286
520,990,63.95436220491421
535,990,63.3198541692656
550,990,62.70713805828577
565,990,62.116441998854015
580,990,61.54799712053272
595,990,61.002037455178915
610,990,60.47879984564494
625,990,59.97852386371248
640,990,59.501451737379085
655,990,59.04782828759424
670,990,58.61790087452054
685,990,58.21191935337713
700,990,57.83013603990378
715,990,57.47280568546733
730,990,57.14018546181636
745,990,56.83253495547378
760,990,56.55011617174255
775,990,56.29319354828406
790,990,56.06203397821365
805,990,55.85690684264296
820,990,55.67808405258134
835,990,55.52584010009419
850,990,55.400452118596974
865,990,55.30219995214687
880,990,55.231366233574846
895,990,55.188236471280995
910,990,55.17309914449586
925,990,55.18624580678852
940,990,55.2279711975802
955,990,55.29857336139894
970,990,55.39835377458741
985,990,55.52761747915171
1000,990,55.686673223414
1015,990,55.87576534014428
1030,990,56.09484462499492
1045,990,56.34378002005701
1060,990,56.62242523117678
1075,990,56.93061858871269
1090,990,57.26818290492126
1105,990,57.63492532761884
1120,990,58.030637189778304
1135,990,58.4550938547295
1150,990,58.90805455664031
1165,990,59.389262235962136
1180,990,59.898443369529204
1195,990,60.43530779500583
1210,990,60.999548529380576
1225,990,61.590841581210164
1240,990,62.20884575632104
1255,990,62.85320245668119
1270,990,63.52353547216015
1285,990,64.21945076490296
1300,990,64.94053624605031
1315,990,65.68636154454734
1330,990,66.45647776779377
1345,990,67.25041725390064
1360,990,68.06769331533249
1375,990,68.90779997373059
1390,990,69.77021168572868
1405,990,70.65438305959367
1420,990,71.55974856254343
1435,990,72.48572221861646
1450,990,73.43169729699221
1465,990,74.39704599068592
1480,990,75.38111908556776
1495,990,76.38324561968308
1510,990,77.40277147205667
1525,990,78.4394526361005
1540,990,79.49331126351821
1555,990,80.56437424935288
1570,990,81.65266559435837
1585,990,82.7582065071834
1600,990,83.88101550871558
1615,990,85.02110853806445
1630,990,86.1784990596854
1645,990,87.35319817116942
1660,990,88.5452147112516
1675,990,89.75455536761562
1690,990,90.98122478410193
1705,990,92.22522566695456
1720,990,93.48655888977095
1735,990,94.7652235968486
1750,990,96.06121730465148
1765,990,97.37453600114752
1780,990,98.70517424279743
1795,990,100.05312524900233
-500,1005,149.21651124176444
-485,1005,147.40466461255326
-470,1005,145.60908849073255
-455,1005,143.8297944096898
-440,1005,142.06679403752833
-425,1005,140.32009917198914
-410,1005,138.58972173480063
-395,1005,136.87567376542458
-380,1005,135.17796741416845
-365,1005,133.49661493463154
-350,1005,131.8316286754542
-335,1005,130.1830210713368
-320,1005,128.5508046332972
-305,1005,126.93499193813345
-290,1005,125.3355956170598
-275,1005,123.75262834348366
-260,1005,122.18610281989176
-245,1005,120.63603176381417
-230,1005,119.10242789283532
-215,1005,117.58530390862236
-200,1005,116.08467247994194
-185,1005,114.60054622463768
-170,1005,113.13293769054229
-155,1005,111.6818593352992
-140,1005,110.2473235050714
-125,1005,108.82934241211599
-110,1005,107.4279281112062
-95,1005,106.04309247488422
-80,1005,104.6748471675312
-65,1005,103.32320361824372
-50,1005,101.9881729925088
-35,1005,100.66976616267233
-20,1005,99.36799367720039
-5,1005,98.08286572873553
10,1005,96.81439217879341
25,1005,95.56258502178802
40,1005,94.32746355095571
55,1005,93.10905541831363
70,1005,91.90739658289972
85,1005,90.72253123480925
100,1005,89.55451170690932
115,1005,88.40339837463316
130,1005,87.26925954433857
145,1005,86.1521713307924
160,1005,85.05221752441338
175,1005,83.96948944896862
190,1005,82.90408581047544
205,1005,81.8561125381065
220,1005,80.82568261793551
235,1005,79.81291592039057
250,1005,78.81793902230336
265,1005,77.84088502445641
280,1005,76.88189336553397
295,1005,75.94110963338075
310,1005,75.01868537446163
325,1005,74.11477790239982
340,1005,73.22955010644739
355,1005,72.36317026071545
370,1005,71.51581183495848
385,1005,70.68765330767137
400,1005,69.87887798221911
415,1005,69.08967380667812
430,1005,68.32023319802447
445,1005,67.57075287126186
460,1005,66.84143367403742
475,1005,66.13248042724948
490,1005,65.44410177210878
505,1005,64.77651002407208
520,1005,64.12992103402631
535,1005,63.50455405706271
550,1005,62.90063162914285
565,1005,62.3183794519233
