"a","b","d_m"
-425,1335,148.0347440554429
-410,1335,146.56616726282257
-395,1335,145.11007166148804
-380,1335,143.66646108590936
-365,1335,142.2353393698973
-350,1335,140.81671034070473
-335,1335,139.4105778128564
-320,1335,138.01694558169822
-305,1335,136.63581741666096
-290,1335,135.26719705423332
-275,1335,133.9110881906389
-260,1335,132.56749447421163
-245,1335,131.23641949746553
-230,1335,129.9178667888545
-215,1335,128.61183980421765
-200,1335,127.31834191790703
-185,1335,126.03737641359479
-170,1335,124.76894647475629
-155,1335,123.51305517482841
-140,1335,122.2697054670395
-125,1335,121.03890017391211
-110,1335,119.82064197643568
-95,1335,118.61493340291138
-80,1335,117.42177681746814
-65,1335,116.24117440825317
-50,1335,115.07312817529635
-35,1335,113.91763991805513
-20,1335,112.77471122263981
-5,1335,111.64434344872673
10,1335,110.52653771616207
25,1335,109.42129612138166
40,1335,108.32862045759124
55,1335,107.24851228975713
70,1335,106.18100445251135
85,1335,105.1260874991336
100,1335,104.08382951533169
115,1335,103.05420707622187
130,1335,102.03730166504373
145,1335,101.03310540889821
160,1335,100.04169517926242
175,1335,99.06309035103968
190,1335,98.09735125044034
205,1335,97.14453591406816
220,1335,96.20467643812336
235,1335,95.2778806248336
250,1335,94.36414093640676
265,1335,93.46362570937552
280,1335,92.57627667843737
295,1335,91.70233312554275
310,1335,90.84167530196554
325,1335,89.99462346933511
340,1335,89.16098600155604
355,1335,88.34117378115118
370,1335,87.53491329410579
385,1335,86.74271527889263
400,1335,85.9642147248118
415,1335,85.20003104510599
430,1335,84.44969854070968
445,1335,83.7139536950823
460,1335,82.99222135841548
475,1335,82.28536305213618
490,1335,81.5926858518059
505,1335,80.91518385520945
520,1335,80.2520384841342
535,1335,79.60438352256581
550,1335,78.97126730756935
565,1335,78.35396999372222
580,1335,77.75139985143326
595,1335,77.16498966997727
610,1335,76.59350111856244
625,1335,76.03852547200422
640,1335,75.49867170729476
655,1335,74.9756950310323
670,1335,74.46804607463194
685,1335,73.9776490281973
700,1335,73.50279095419607
715,1335,73.04556969472925
730,1335,72.60410394071265
745,1335,72.18066948379781
760,1335,71.77321225094462
775,1335,71.38418992306681
790,1335,71.01137166927309
805,1335,70.65740065532725
820,1335,70.31986568448352
835,1335,70.00159867298453
850,1335,69.70000482276404
865,1335,69.41810775066298
880,1335,69.15312618044575
895,1335,68.90827807874793
910,1335,68.68059315860103
925,1335,68.47348609929543
940,1335,68.28379540024427
955,1335,68.11513454438413
970,1335,67.96414892953815
985,1335,67.83465267564802
1000,1335,67.72309649107238
1015,1335,67.63349672239173
1030,1335,67.56210808593791
1045,1335,67.51315051433527
1060,1335,67.48268169995781
1075,1335,67.47512630366037
1090,1335,67.48634421804039
1105,1335,67.52096576961642
1120,1335,67.57465251719373
1135,1335,67.65224119750256
1150,1335,67.74919472928102
1165,1335,67.87055682236836
1180,1335,68.0115916631146
1195,1335,68.17755032628767
1210,1335,68.36349837399585
1225,1335,68.57489447657261
1240,1335,68.80660586733043
1255,1335,69.06429889083213
1270,1335,69.3426429215077
1285,1335,69.64751191337007
1300,1335,69.973378013865
1315,1335,70.32632849521772
1330,1335,70.70064934669088
1345,1335,71.10261358337485
1360,1335,71.52630139172152
1375,1335,71.97820785462487
1390,1335,72.4522186799494
1405,1335,72.95503501426369
1420,1335,73.48034924940885
1435,1335,74.03506791914492
1450,1335,74.61269136723209
1465,1335,75.22033073289121
1480,1335,75.85129567508524
1495,1335,76.51290105608867
1510,1335,77.19826729912666
1525,1335,77.89547104021928
1540,1335,78.60455682500374
1555,1335,79.32556779077012
1570,1335,80.05854565463973
1585,1335,80.80353070489323
1600,1335,81.5605617953569
1615,1335,82.3296763427495
1630,1335,83.11091032688418
1645,1335,83.90429829361725
1660,1335,84.70987336042694
1675,1335,85.52766722450487
1690,1335,86.35771017323542
1705,1335,87.20003109693944
1720,1335,88.05465750375173
1735,1335,88.92161553650485
1750,1335,89.800929991486
1765,1335,90.69262433893797
1780,1335,91.59672074517042
1795,1335,92.51324009615347
-500,1350,154.9356424097399
-485,1350,153.42220278072116
-470,1350,151.9210819606043
-455,1350,150.43228356189348
-440,1350,148.95581121628527
-425,1350,147.49166857004028
-410,1350,146.03985927912086
-395,1350,144.60038700408757
-380,1350,143.17325540474891
-365,1350,141.7584681345588
-350,1350,140.3560288347555
-335,1350,138.9659411282364
-320,1350,137.58820861316286
-305,1350,136.22283485629086
-290,1350,134.8698233860212
-275,1350,133.52917768516537
-260,1350,132.20090118342196
-245,1350,130.88499724955997
-230,1350,129.58146918330505
-215,1350,128.2903202069246
-200,1350,127.01155345651
-185,1350,125.74517197295131
-170,1350,124.4911786926049
-155,1350,123.24957643764931
-140,1350,122.02036790613091
-125,1350,120.80355566169666
-110,1350,119.59914212301486
-95,1350,118.40712955288471
-80,1350,117.22752004703467
-65,1350,116.06031552261247
-50,1350,114.9055177063692
-35,1350,113.76312812254014
-20,1350,112.63314808042622
-5,1350,111.51557866168244
10,1350,110.4104207073163
25,1350,109.31767607079632
40,1350,108.23734615725506
55,1350,107.16943236162793
70,1350,106.11396603843212
85,1350,105.0709378216295
100,1350,104.04041653514452
115,1350,103.02237569448894
130,1350,102.01689914286975
145,1350,101.02397477195277
160,1350,100.04368287035254
175,1350,99.076037284593
190,1350,98.1211029413089
205,1350,97.17893094626291
220,1350,96.24955929904924
235,1350,95.33308736742832
250,1350,94.42951493228219
265,1350,93.53900029986002
280,1350,92.66149404293222
295,1350,91.79722373461459
310,1350,90.94608007888613
325,1350,90.10836987705169
340,1350,89.28391365614563
355,1350,88.4731070239356
370,1350,87.6756903958963
385,1350,86.89215736844385
400,1350,86.1221587025274
415,1350,85.36629475917663
430,1350,84.62411750866121
445,1350,83.8963424390654
460,1350,83.18241401284563
475,1350,82.48317078946538
490,1350,81.79794143475434
505,1350,81.12769510373893
520,1350,80.4716368116053
535,1350,79.83087341336241
550,1350,79.20447885810677
565,1350,78.59370438807913
580,1350,77.9974859106338
595,1350,77.41722532993717
610,1350,76.85171397459193
625,1350,76.30251027925954
640,1350,75.76825489209303
655,1350,75.2506682487361
670,1350,74.74823464519925
685,1350,74.26284159995825
700,1350,73.792811808126
715,1350,73.34020457486832
730,1350,72.90317615996788
745,1350,72.48396199279534
760,1350,72.08054746774056
775,1350,71.69534812201366
790,1350,71.32617444783324
805,1350,70.97562573310276
820,1350,70.64133391234908
835,1350,70.32608533980766
850,1350,70.02733010526565
865,1350,69.74804463159114
880,1350,69.48549423187697
895,1350,69.2428481006292
910,1350,69.01718418356332
925,1350,68.81186686461078
940,1350,68.62378445856754
955,1350,68.4564986853506
970,1350,68.30670627811428
985,1350,68.17816818189168
1000,1350,68.06738789588394
1015,1350,67.97832723545072
1030,1350,67.90729509752776
1045,1350,67.85845558222843
1060,1350,67.82792188557143
1075,1350,67.8200615887597
1090,1350,67.83079134369882
1105,1350,67.86468320311394
1120,1350,67.91745667303279
1135,1350,67.99388907386539
1150,1350,68.0895023916289
1165,1350,68.20927982735182
1180,1350,68.34854568699473
1195,1350,68.51248949232989
1210,1350,68.69623791003939
1225,1350,68.90518705973754
1240,1350,69.13426619747331
1255,1350,69.3890781639099
1270,1350,69.66435520834106
1285,1350,69.96590687028592
1300,1350,70.2882689591006
1315,1350,70.63746420821508
1330,1350,71.00784102233378
1345,1350,71.40560750736535
1360,1350,71.82490889500363
1375,1350,72.2721733577323
1390,1350,72.74135224794794
1405,1350,73.23907904239012
1420,1350,73.75911231718882
1435,1350,74.30829021020043
1450,1350,74.8801797314829
1465,1350,75.48182293005803
1480,1350,76.10659655737739
1495,1350,76.76174572156943
1510,1350,77.44045831078569
1525,1350,78.13085294894636
1540,1350,78.83297314829329
1555,1350,79.5468610813306
1570,1350,80.27255756842438
1585,1350,81.01010206840141
1600,1350,81.75953267206074
1615,1350,82.52088609851171
1630,1350,83.29419769423723
1645,1350,84.07950143478652
1660,1350,84.87682992898576
1675,1350,85.68621442556028
1690,1350,86.50768482205197
1705,1350,87.34126967591666
1720,1350,88.18699621768043
1735,1350,89.04489036603661
1750,1350,89.91497674475826
1765,1350,90.79727870130657
1780,1350,91.69181832700893
1795,1350,92.59861647868902
-500,1365,154.33194289433774
-485,1365,152.83559217145742
-470,1365,151.3514199787979
-455,1365,149.87942978406818
-440,1365,148.41962506869828
-425,1365,146.97200932321223
-410,1365,145.53658604237503
-395,1365,144.1133587201053
-380,1365,142.70233084415077
-365,1365,141.30350589051818
-350,1365,139.91688731765484
-335,1365,138.54247856037455
-320,1365,137.18028302352445
-305,1365,135.83030407538715
-290,1365,134.49254504081327
-275,1365,133.16700919408137
-260,1365,131.85369975147972
-245,1365,130.5526198636074
-230,1365,129.26377260739017
-215,1365,127.98716097780988
-200,1365,126.72278787934283
-185,1365,125.470656117106
-170,1365,124.23076838770938
-155,1365,123.00312726981248
-140,1365,121.78773521438514
-125,1365,120.58459453467188
-110,1365,119.39370739585965
-95,1365,118.21507580445093
-80,1365,117.04870159734314
-65,1365,115.89458643061582
-50,1365,114.75273176803064
-35,1365,113.62313886924443
-20,1365,112.50580877774263
-5,1365,111.40074230849639
10,1365,110.30794003534977
25,1365,109.22740358071269
40,1365,108.15913397426084
55,1365,107.10313245325408
70,1365,106.05942892231747
85,1365,105.02801410423977
100,1365,104.00895757208853
115,1365,103.0022298228666
130,1365,102.00791705544071
145,1365,101.02600298195016
160,1365,100.05657129273686
175,1365,99.09963037887623
190,1365,98.15524973838797
205,1365,97.22347363805508
220,1365,96.30434593592233
235,1365,95.3979576776582
250,1365,94.50431589998442
265,1365,93.62356901299727
280,1365,92.75567634514098
295,1365,91.90085391747297
310,1365,91.05900278337505
325,1365,90.23041646378609
340,1365,89.41492751367173
355,1365,88.61291646937535
370,1365,87.82413752812244
385,1365,87.04906737082841
400,1365,86.28737235951596
415,1365,85.53963405231694
430,1365,84.8054218954618
445,1365,84.08543065297043
460,1365,83.37912418374788
475,1365,82.68731837756461
490,1365,82.00936325291383
505,1365,81.34620333401445
520,1365,80.69706697098117
535,1365,80.06303441998415
550,1365,79.4432049639788
565,1365,78.83880127951832
580,1365,78.24878661439911
595,1365,77.67453234901275
610,1365,77.11485915806844
625,1365,76.5712930101457
640,1365,76.04250589617351
655,1365,75.53018386561654
670,1365,75.03284453739607
685,1365,74.55233915174466
700,1365,74.08702568331115
715,1365,73.63892530019365
730,1365,73.20623146843177
745,1365,72.79113965933355
760,1365,72.39167436455467
775,1365,72.0102093840584
790,1365,71.64459615739958
805,1365,71.29739050124378
820,1365,70.96626710193114
835,1365,70.65396715646702
850,1365,70.35798526123075
865,1365,70.08125104611737
880,1365,69.82107603231613
895,1365,69.58058103758924
910,1365,69.35689186090129
925,1365,69.15332297886681
940,1365,68.9668121457243
955,1365,68.80086969746091
970,1365,68.65224333173751
985,1365,68.52464118733906
1000,1365,68.41461919014208
1015,1365,68.3260849811778
1030,1365,68.25540128193998
1045,1365,68.20667670396121
1060,1365,68.17607960036736
1075,1365,68.16792080263326
1090,1365,68.17817338625487
1105,1365,68.21135144519003
1120,1365,68.26323210903129
1135,1365,68.33853358125995
1150,1365,68.43283660474764
1165,1365,68.55106415488507
1180,1365,68.68860036116232
1195,1365,68.85057345887671
1210,1365,69.03217093859972
1225,1365,69.2387266188075
1240,1365,69.46523151399563
1255,1365,69.71722519342245
1270,1365,69.98950253429649
1285,1365,70.28780887703905
1300,1365,70.60674346420379
1315,1365,70.95226489528804
1330,1365,71.31878338642325
1345,1365,71.71244250450577
1360,1365,72.12745233673212
1375,1365,72.57017431040133
1390,1365,73.03462525333498
1405,1365,73.52737112165525
1420,1365,74.04223652800215
1435,1365,74.58599134802175
1450,1365,75.15226913226101
1465,1365,75.74804295827482
1480,1365,76.36675656674836
1495,1365,77.01558541604001
1510,1365,77.68778477904773
1525,1365,78.37151503351214
1540,1365,79.06681867694641
1555,1365,79.77373693237827
1570,1365,80.4923097354533
1585,1365,81.22257572439317
1600,1365,81.96457223273094
1615,1365,82.71833528474185
1630,1365,83.48389959347831
1645,1365,84.26129856131985
1660,1365,85.05056428293466
1675,1365,85.85172755055558
1690,1365,86.66481786146005
1705,1365,87.48986342755043
1720,1365,88.326891186919
1735,1365,89.17592681728931
1750,1365,90.03699475121694
1765,1365,90.91011819293651
1780,1365,91.79531913674005
1795,1365,92.69261838677203
-500,1380,153.75277108847686
-485,1380,152.27312538954834
-470,1380,150.8055209503103
-455,1380,149.34996109501938
-440,1380,147.9064491564485
-425,1380,146.4749884712677
-410,1380,145.0555823752065
-395,1380,143.64823419798915
-380,1380,142.2529472580406
-365,1380,140.86972485695554
-350,1380,139.49857027372744
-335,1380,138.1394867587319
-320,1380,136.79247752745957
-305,1380,135.45754575399494
-290,1380,134.1346945642366
-275,1380,132.8239270288544
-260,1380,131.52524615598134
-245,1380,130.2386548836359
-230,1380,128.96415607187114
-215,1380,127.70175249465082
-200,1380,126.45144683144652
-185,1380,125.21324165855751
-170,1380,123.98713944014898
-155,1380,122.77314251901096
-140,1380,121.5712531070338
-125,1380,120.38147327540428
-110,1380,119.20380494451939
-95,1380,118.03824987362242
-80,1380,116.8848096501601
-65,1380,115.74348567886534
-50,1380,114.61427917056831
-35,1380,113.49719113073888
-20,1380,112.39222234776568
-5,1380,111.29937338097679
10,1380,110.21864454840838
25,1380,109.15003725298294
40,1380,108.09355216116013
55,1380,107.04919036450225
70,1380,106.01698034699128
85,1380,104.9969129281227
100,1380,103.98905844065932
115,1380,102.99338440283279
130,1380,102.00997936494966
145,1380,101.03882291367842
160,1380,100.080002126086
175,1380,99.13352000832292
190,1380,98.19945060155146
205,1380,97.27783142243088
220,1380,96.36871214375626
235,1380,95.47217559784745
250,1380,94.58823601616265
265,1380,93.71703204250417
280,1380,92.85853168083912
295,1380,92.01293955203346
310,1380,91.18016695834605
325,1380,90.36049431478
340,1380,89.55376608233466
355,1380,88.76034792314368
370,1380,87.98000767225211
385,1380,87.21320531497189
400,1380,86.45962264810403
415,1380,85.71982266905256
430,1380,84.9933921113425
445,1380,84.2810052786748
460,1380,83.58214521566606
475,1380,82.89760542675299
490,1380,82.2267570508723
505,1380,81.57052028520906
520,1380,80.92814656195468
535,1380,80.30068986021962
550,1380,79.68727452442053
565,1380,79.08909500361928
580,1380,78.50514159540279
595,1380,77.93675550926213
610,1380,77.38278645857439
625,1380,76.84472831153056
640,1380,76.32128407922004
655,1380,75.81410580149148
670,1380,75.32174408410657
685,1380,74.84601427447562
700,1380,74.38530927906227
715,1380,73.94161252112896
730,1380,73.51315431545954
745,1380,73.10209057228587
760,1380,72.70648451511296
775,1380,72.32866860635372
790,1380,71.96653486147311
805,1380,71.62259602629793
820,1380,71.2945691634249
835,1380,70.98515071177705
850,1380,70.69187939648783
865,1380,70.41763845049375
880,1380,70.15978522476517
895,1380,69.92139255140813
910,1380,69.69963370559114
925,1380,69.49777364108087
940,1380,69.3127991774671
955,1380,69.14816964307938
970,1380,69.00068333056066
985,1380,68.87399593906859
1000,1380,68.76471545773838
1015,1380,68.67669570891853
1030,1380,68.60635288281819
1045,1380,68.55774044587486
1060,1380,68.5270815614449
1075,1380,68.51863064155874
1090,1380,68.52841684871139
1105,1380,68.56089663427844
1120,1380,68.61190442636256
1135,1380,68.68609961285189
1150,1380,68.77912138113899
1165,1380,68.89583276685931
1180,1380,69.03167742454178
1195,1380,69.19172257297836
1210,1380,69.3712162430447
1225,1380,69.57543020581632
1240,1380,69.79941696656175
1255,1380,70.04865306045556
1270,1380,70.31799574181164
1285,1380,70.61312637280152
1300,1380,70.92870739613234
1315,1380,71.27063367437401
1330,1380,71.63337665316777
1345,1380,72.02301572407973
1360,1380,72.43382563480226
1375,1380,72.87210123969228
1390,1380,73.33192466715003
1405,1380,73.81979450931696
1420,1380,74.32960126135063
1435,1380,74.86804667815024
1450,1380,75.42883071825051
1465,1380,76.01885761452452
1480,1380,76.63163798645785
1495,1380,77.27427775528929
1510,1380,77.9400994908118
1525,1380,78.61730508513331
1540,1380,79.30593603992966
1555,1380,80.00603264445665
1570,1380,80.71763396223253
1585,1380,81.44077782043776
1600,1380,82.1755008019629
1615,1380,82.92183824002599
1630,1380,83.67982421528166
1645,1380,84.44949155533142
1660,1380,85.23087183654795
1675,1380,86.02399538811586
1690,1380,86.82889129819344
1705,1380,87.64558742209243
1720,1380,88.47411039237475
1735,1380,89.31448563075904
1750,1380,90.16673736173377
1765,1380,91.03088862776616
1780,1380,91.90696130600375
1795,1380,92.79497612635683
-500,1395,153.19732116910288
-485,1395,151.734009210915
-470,1395,150.28260415328285
-455,1395,148.84310917852397
-440,1395,147.41552747252425
-425,1395,145.99986222013473
-410,1395,144.59611660035236
-395,1395,143.20429378128574
-380,1395,141.8243969148951
-365,1395,140.4564291315071
-350,1395,139.10039353409587
-335,1395,137.7562931923285
-320,1395,136.42413113636871
-305,1395,135.1039103504375
-290,1395,133.79563376612379
-275,1395,132.49930425544434
-260,1395,131.21492462364827
-245,1395,129.9424976017636
-230,1395,128.6820258388836
-215,1395,127.43351189419079
-200,1395,126.19695822871577
-185,1395,124.97236719683121
-170,1395,123.75974103747875
-155,1395,122.55908186512839
-140,1395,121.37039166047138
-125,1395,120.19367226084537
-110,1395,119.02892535039473
-95,1395,117.87615244996633
-80,1395,116.73535490674304
-65,1395,115.60653388361854
-50,1395,114.48969034831586
-35,1395,113.38482506225405
-20,1395,112.29193856916844
-5,1395,111.211031183488
10,1395,110.14210297847906
25,1395,109.08515514881041
40,1395,108.04018800959801
55,1395,107.00720251830943
70,1395,105.98622576659135
85,1395,104.97724867825902
100,1395,103.98034235595519
115,1395,102.99547137756622
130,1395,102.0227266406934
145,1395,101.0620836588055
160,1395,100.11363288107356
175,1395,99.1773719969316
190,1395,98.25337956319788
205,1395,97.34168643237494
220,1395,96.4423480494936
235,1395,95.55543913877632
250,1395,94.68098106697336
265,1395,93.81910283734317
280,1395,92.96978105138332
295,1395,92.13320907691198
310,1395,91.30930836721052
325,1395,90.4983464004538
340,1395,89.70017942495977
355,1395,88.91515841997473
370,1395,88.14306471810912
385,1395,87.384341822548
400,1395,86.63868680271838
415,1395,85.90664433057034
430,1395,85.18781824282344
445,1395,84.4828626392959
460,1395,83.79127954451617
475,1395,83.11384035429445
490,1395,82.44993710103839
505,1395,81.80046595075348
520,1395,81.16470117034599
535,1395,80.54367077553951
550,1395,79.9365239054748
565,1395,79.34442711170753
580,1395,78.76639745671966
595,1395,78.20374632374529
610,1395,77.65535216316539
625,1395,77.12267710031027
640,1395,76.6044548495316
655,1395,76.10230380960763
670,1395,75.61480724265766
685,1395,75.14374498090132
700,1395,74.68754452028601
715,1395,74.24815192398582
730,1395,73.82383400314431
745,1395,73.41670749679636
760,1395,73.02487399968841
775,1395,72.65062502971823
790,1395,72.29189281127323
805,1395,71.95114741358532
820,1395,71.62614790397686
835,1395,71.3195463568437
850,1395,71.02892525181144
865,1395,70.75712181589294
880,1395,70.50153885462089
895,1395,70.26520160120943
910,1395,70.04533043258111
925,1395,69.84514116049372
940,1395,69.66166929787389
955,1395,69.49832353875897
970,1395,69.35195240279927
985,1395,69.22615951398487
1000,1395,69.11760456230964
1015,1395,69.03008790568708
1030,1395,68.96007884768167
1045,1395,68.91157605249576
1060,1395,68.88085714679134
1075,1395,68.87212045358586
1090,1395,68.88145088521016
1105,1395,68.9132475675591
1120,1395,68.9634019011012
1135,1395,69.03651476114212
1150,1395,69.12828346566286
1165,1395,69.24351139884153
1180,1395,69.37770143965597
1195,1395,69.53586006349413
1210,1395,69.71329555535861
1225,1395,69.91521789647966
1240,1395,70.13674081214803
1255,1395,70.38327804524333
1270,1395,70.64974897281911
1285,1395,70.94177120472179
1300,1395,71.25407014673613
1315,1395,71.59247731417462
1330,1395,71.9515248208919
1345,1395,72.3372282407835
1360,1395,72.74392678205166
1375,1395,73.17784890496682
1390,1395,73.63314185820872
1405,1395,74.11623703359061
1420,1395,74.62109064886562
1435,1395,75.1543364870118
1450,1395,75.70974077563858
1465,1395,76.29413903737264
1480,1395,76.90110865316892
1495,1395,77.5376861276749
1510,1395,78.19726123233974
1525,1395,78.86807712906321
1540,1395,79.55017434273441
1555,1395,80.24359224486346
1570,1395,80.9483690399105
1585,1395,81.6645417542028
1600,1395,82.39214622737508
1615,1395,83.1312171062635
1630,1395,83.88178784117811
1645,1395,84.6438906844734
1660,1395,85.41755669133448
1675,1395,86.20281572268982
1690,1395,86.99969645016047
1705,1395,87.808226362952
1720,1395,88.6284317765937
1735,1395,89.46033784342566
1750,1395,90.30396856473806
1765,1395,91.15934680445795
1780,1395,92.02649430428828
1795,1395,92.90543170019407
-500,1410,152.66482219179113
-485,1410,151.21748474876253
-470,1410,149.781922666109
-455,1410,148.35813898587412
-440,1410,146.94613674897255
-425,1410,145.54591899060426
-410,1410,144.15748873546332
-395,1410,142.78084899273466
-380,1410,141.41600275087748
-365,1410,140.06295297218696
-350,1410,138.72170258713427
-335,1410,137.39225448847702
-320,1410,136.07461152513991
-305,1410,134.7687764958587
-290,1410,133.4747521425876
-275,1410,132.19254114366288
-260,1410,130.9221461067249
-245,1410,129.66356956139103
-230,1410,128.41681395168143
-215,1410,127.18188162819281
-200,1410,125.95877484002126
-185,1410,124.74749572643127
-170,1410,123.54804630827104
-155,1410,122.36042847913401
-140,1410,121.18464399626728
-125,1410,120.02069447122648
-110,1410,118.86858136027942
-95,1410,117.72830595456067
-80,1410,116.59986936997846
-65,1410,115.48327253687769
-50,1410,114.37851618946209
-35,1410,113.28560085498074
-20,1410,112.20452684268298
-5,1410,111.13529423254764
10,1410,110.0779028637925
25,1410,109.03235373373406
40,1410,107.99864681765041
55,1410,106.97678295014991
70,1410,105.96678785793716
85,1410,104.96865257649704
100,1410,103.98244898817296
115,1410,103.00813876766728
130,1410,102.04581515579294
145,1410,101.0954496433715
160,1410,100.15713603741428
175,1410,99.2308667766206
190,1410,98.31672490669538
205,1410,97.41473469917321
220,1410,96.524957329939
235,1410,95.64745951701128
250,1410,94.78226970457658
265,1410,93.92950737714854
280,1410,93.08915765783583
295,1410,92.26140280400696
310,1410,91.44617432468314
325,1410,90.64372692519322
340,1410,89.85392852552832
355,1410,89.0771156076911
370,1410,88.31308286515734
385,1410,87.56225752626939
400,1410,86.82435177493875
415,1410,86.0998921862785
430,1410,85.38849952053295
445,1410,84.69080792301034
460,1410,84.00633819715306
475,1410,83.33583989944714
490,1410,82.6787257339152
505,1410,82.03586812356448
520,1410,81.4065639280206
535,1410,80.79181550542897
550,1410,80.19079652846513
565,1410,79.60464597318821
580,1410,79.03240738773721
595,1410,78.47536266572594
610,1410,77.93241869857083
625,1410,77.40500621831183
640,1410,76.8918893313262
655,1410,76.39465315603917
670,1410,75.9119132860014
685,1410,75.44541440825331
700,1410,74.99361827127898
715,1410,74.55843395557403
730,1410,74.13816442140782
745,1410,73.73488761951128
760,1410,73.34674316012565
775,1410,72.97598200310046
790,1410,72.62057621927805
805,1410,72.28295358945051
820,1410,71.96091481826977
835,1410,71.65706800360502
850,1410,71.36903900902412
865,1410,71.09961944168005
880,1410,70.84625718970771
895,1410,70.61193026984951
910,1410,70.39390578911248
925,1410,70.19535079440287
940,1410,70.01334912225528
955,1410,69.85125920279128
970,1410,69.70597941647016
985,1410,69.58106167430194
1000,1410,69.47321700599973
1015,1410,69.38619265774953
1030,1410,69.3165106918532
1045,1410,69.2681153123394
1060,1410,69.23733826247441
1075,1410,69.22832210664143
1090,1410,69.23720716955089
1105,1410,69.26833556940775
1120,1410,69.31765535209846
1135,1410,69.38970918477801
1150,1410,69.48025220077474
1165,1410,69.59402842324431
1180,1410,69.72659965321618
1195,1410,69.88291189860566
1210,1410,70.05833341006651
1225,1410,70.25801264003383
1240,1410,70.47712426028508
1255,1410,70.72101946732006
1270,1410,70.98467950330009
1285,1410,71.27365845639015
1300,1410,71.58274445463283
1315,1410,71.91770604889162
1330,1410,72.27313547920139
1345,1410,72.65498485384171
1360,1410,73.05765763684366
1375,1410,73.48731607947006
1390,1410,73.93817236520917
1405,1410,74.41659085582234
1420,1410,74.91659332608502
1435,1410,75.4447457428495
1450,1410,75.99488045775426
1465,1410,76.57376442487421
1480,1410,77.17504166268508
1495,1410,77.8056793872657
1510,1410,78.45913446937519
1525,1410,79.12369109125616
1540,1410,79.79938882016334
1555,1410,80.48626612614152
1570,1410,81.18436036806281
1585,1410,81.89370778213012
1600,1410,82.61434347278458
1615,1410,83.34630140595564
1630,1410,84.0896144045822
1645,1410,84.84431414633387
1660,1410,85.61043116345138
1675,1410,86.38799484462956
1690,1410,87.17703343885366
1705,1410,87.97757406110655
1720,1410,88.78964269985399
1735,1410,89.61326422622021
1750,1410,90.44846240475802
1765,1410,91.29525990572367
1780,1410,92.15367831875885
1795,1410,93.02373816788925
-500,1425,152.1545362312308
-485,1425,150.72282562293609
-470,1425,149.30276156541453
-455,1425,147.89434696223913
-440,1425,146.49758471139603
-425,1425,145.11247770072305
-410,1425,143.73902880314887
-395,1425,142.3772408717287
-380,1425,141.02711673447203
-365,1425,139.6886591889591
-350,1425,138.3618709967413
-335,1425,137.0467548775232
-320,1425,135.74331350312127
-305,1425,134.45154949119757
-290,1425,133.17146539876404
-275,1425,131.90306371545628
-260,1425,130.64634685657268
-245,1425,129.4013171558779
-230,1425,128.1679768581693
-215,1425,126.94632811160284
-200,1425,125.73637295978003
-185,1425,124.53811333359323
-170,1425,123.35155104283002
-155,1425,122.17668776753642
-140,1425,121.01352504913969
-125,1425,119.86206428133195
-110,1425,118.72230670071575
-95,1425,117.59425337721474
-80,1425,116.47790520425033
-65,1425,115.3732628886902
-50,1425,114.28032694056932
-35,1425,113.19909766259134
-20,1425,112.12957513941214
-5,1425,111.07175922671448
10,1425,110.02564954007688
25,1425,108.99124689003399
40,1425,107.96855092317301
55,1425,106.95756236211422
70,1425,105.95830559513016
85,1425,104.9707717764612
100,1425,103.9950335776164
115,1425,103.0310498060534
130,1425,102.078916041766
145,1425,101.13859980182457
160,1425,100.21019823715393
175,1425,99.29369859955496
190,1425,98.38918839753515
205,1425,97.49668540217583
220,1425,96.6162564799186
235,1425,95.74796044124062
250,1425,94.89183275143397
265,1425,94.04798349426372
280,1425,93.21640624052418
295,1425,92.39727227535751
310,1425,91.59052307071805
325,1425,90.79640071813574
340,1425,90.01478469659058
355,1425,89.2459971710136
370,1425,88.48984606248027
385,1425,87.74674252580225
400,1425,87.01641370511771
415,1425,86.29936830089353
430,1425,85.59524382152722
445,1425,84.9046547003641
460,1425,84.22714032343004
475,1425,83.56342867002786
490,1425,82.91295289892231
505,1425,82.27656197087389
520,1425,81.65357510147311
535,1425,81.04496928946966
550,1425,80.44994248531778
565,1425,79.86960640384387
580,1425,79.303030805163
595,1425,78.75146842211856
610,1425,78.21385429680507
625,1425,77.69158810979147
640,1425,77.1834640538404
655,1425,76.69103432010328
670,1425,76.2129465141507
685,1425,75.75091054040456
700,1425,75.3034220683072
715,1425,74.87235356589395
730,1425,74.45604380048695
745,1425,74.05653231054463
760,1425,73.67199637095304
775,1425,73.30464676351127
790,1425,72.95249504763242
805,1425,72.61792709780686
820,1425,72.29878489284518
835,1425,71.99763293657972
850,1425,71.71214010979975
865,1425,71.44505278090602
880,1425,71.19386355207651
895,1425,70.9615036016421
910,1425,70.7452863979724
925,1425,70.54833059655326
940,1425,70.36776799027089
955,1425,70.20690711264434
970,1425,70.06269584072844
985,1425,69.93863473236256
1000,1425,69.83148579732647
1015,1425,69.74494352111137
1030,1425,69.67558237112087
1045,1425,69.62729243231027
1060,1425,69.59645921832474
1075,1425,69.58716986504805
1090,1425,69.5956197720839
1105,1425,69.62609436820988
1120,1425,69.67459801724819
1135,1425,69.74561548381303
1150,1425,69.83495940030565
1165,1425,69.94731472116315
1180,1425,70.07830186554142
1195,1425,70.232806652355
